Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g)
92060,Caribbean,Rest Caribbean,Latin American,23.278,477.1821,7.3385,41.7116
92061,Caribbean,Rest Caribbean,Latin American,13.2404,55.938,1.8258,0.7178
92062,Caribbean,Rest Caribbean,Latin American,18.777,3450.6217,382.8683,195.6749
92063,Caribbean,Puerto Rican,Latin American,4.28,751.5753,79.5193,45.018
92064,Caribbean,Puerto Rican,Latin American,92.7713,2334.7164,302.2621,80.0784
92065,Caribbean,Puerto Rican,Latin American,430.2114,2650.1707,82.3472,73.963
92066,Caribbean,Puerto Rican,Latin American,184.7023,1056.5335,71.7468,8.2752
92067,Caribbean,Puerto Rican,Latin American,232.1666,1650.6945,56.3825,57.146
92068,Caribbean,Puerto Rican,Latin American,25.1129,5433.1238,26.6924,581.7743
92069,Caribbean,Puerto Rican,Latin American,0.5872,3.68,0.3408,0.0832
92070,Caribbean,Puerto Rican,Latin American,351.6106,3145.4858,60.6529,177.515
92071,Caribbean,Puerto Rican,Latin American,507.235,6968.5866,384.5268,381.5776
92072,Caribbean,Puerto Rican,Latin American,245.9941,2989.16,22.1504,228.896
92073,Caribbean,Puerto Rican,Latin American,566.4323,2854.4793,39.3327,50.9375
92074,Caribbean,Puerto Rican,Latin American,2.2227,50.19,0,0
92075,Caribbean,Puerto Rican,Latin American,348.065,1820.4,5.724,53.584
92076,Caribbean,Puerto Rican,Latin American,355.1429,2983.3112,51.0102,158.9792
92077,Caribbean,Puerto Rican,Latin American,44.9246,2039.1845,21.3064,210.5717
92078,Caribbean,Puerto Rican,Latin American,269.0423,1541.3322,54.787,28.3093
92079,Caribbean,Puerto Rican,Latin American,26.01,3966.5571,1.7674,436.5043
92080,Caribbean,Puerto Rican,Latin American,37.8383,150.6283,2.7135,0.9062
92081,Caribbean,Puerto Rican,Latin American,87.6976,1305.1327,26.245,98.4506
92082,Caribbean,Puerto Rican,Latin American,19.2131,561.2277,41.1079,37.5479
92083,Caribbean,Puerto Rican,Latin American,234.464,2715.56,46.492,185.62
92084,Caribbean,Puerto Rican,Latin American,599.1896,4339.356,69.429,187.0686
92085,Caribbean,Puerto Rican,Latin American,89.7308,1444.9768,19.455,122.8132
92086,Caribbean,Puerto Rican,Latin American,421.9924,2585.1442,127.9816,48.9653
92087,Caribbean,Puerto Rican,Latin American,96.6216,557.627,15.1057,12.1388
92088,Caribbean,Puerto Rican,Latin American,425.4765,2756.4426,113.4082,73.2147
92089,Caribbean,Puerto Rican,Latin American,88.8323,2363.9692,86.9273,184.237
92090,Caribbean,Puerto Rican,Latin American,31.2145,752.8867,4.6491,42.1738
92091,Caribbean,Puerto Rican,Latin American,95.5911,1467.4425,27.2355,111.442
92092,Caribbean,Puerto Rican,Latin American,56.5337,1439.0234,19.8752,125.2898
92093,Caribbean,Puerto Rican,Latin American,575.6714,3049.1263,147.4587,21.9284
92094,Caribbean,Puerto Rican,Latin American,94.4191,1177.3072,14.8376,86.3941
92095,Caribbean,Puerto Rican,Latin American,168.515,866,12.9855,23.085
92096,Caribbean,Puerto Rican,Latin American,14.6869,66.4553,3.2689,0.7709
92097,Caribbean,Puerto Rican,Latin American,413.182,2368.024,46.3163,54.2867
92098,Caribbean,Puerto Rican,Latin American,41.4949,1997.4527,293.6541,71.2087
92099,Caribbean,Puerto Rican,Latin American,14.1892,118.38,3.4168,5.7066
92100,Caribbean,Puerto Rican,Latin American,450.8231,2258.865,78.1551,10.3959
92101,Caribbean,Puerto Rican,Latin American,80.3676,7247.307,639.5517,467.5029
92102,Caribbean,Puerto Rican,Latin American,471.1651,2428.9998,95.2442,17.2094
92103,Caribbean,Puerto Rican,Latin American,573.0835,3022.7364,111.7202,31.5232
92104,Caribbean,Puerto Rican,Latin American,49.434,198,2.706,1.254
92105,Caribbean,Puerto Rican,Latin American,22.3656,773.5343,101.2454,29.193
92106,Caribbean,Puerto Rican,Latin American,11.2515,603.9637,95.4904,16.9387
92107,Caribbean,Puerto Rican,Latin American,210.2939,3255.19,32.0742,261.6259
92108,Caribbean,Puerto Rican,Latin American,212.958,854.145,0.6175,0.1235
92109,Caribbean,Puerto Rican,Latin American,353.5576,7411.839,483.6723,438.6285
92110,Caribbean,Puerto Rican,Latin American,56.8211,567.759,15.5777,32.0938
92111,Caribbean,Puerto Rican,Latin American,112.544,639.1467,9.8933,18.192
92112,Caribbean,Puerto Rican,Latin American,269.6775,3337.1316,24.8873,257.3766
92113,Caribbean,Puerto Rican,Latin American,179.8821,834.2825,20.1286,11.6371
92114,Caribbean,Puerto Rican,Latin American,1.1483,265.446,0.3185,27.0814
92115,Caribbean,Puerto Rican,Latin American,343.3438,1348.0235,6.3503,1.3608
92116,Caribbean,Puerto Rican,Latin American,173.3126,2146.3221,126.0447,104.5328
92117,Caribbean,Puerto Rican,Latin American,28.2392,269.3842,11.8419,12.1869
92118,Caribbean,Puerto Rican,Latin American,230.4046,2729.3117,35.836,187.135
92119,Caribbean,Puerto Rican,Latin American,112.1666,499.5108,11.0905,5.4977
92120,Caribbean,Puerto Rican,Latin American,24.4831,512.3555,94.1399,3.0273
92121,Caribbean,Puerto Rican,Latin American,426.3664,2161.82,74.0023,13.4291
92122,Caribbean,Puerto Rican,Latin American,127.5886,968.6625,10.2682,55.0735
92123,Caribbean,Puerto Rican,Latin American,569.8448,2974.2687,117.9909,24.2638
92124,Caribbean,Puerto Rican,Latin American,29.1642,561.8418,57.353,24.1704
92125,Caribbean,Puerto Rican,Latin American,19.8056,995.4498,99.4605,55.9569
92126,Caribbean,Puerto Rican,Latin American,13.6363,54.1672,1.1503,0.2399
92127,Caribbean,Puerto Rican,Latin American,22.8008,141.6915,6.3377,6.1595
92128,Caribbean,Puerto Rican,Latin American,385.702,1928.4931,69.357,9.785
92129,Caribbean,Puerto Rican,Latin American,389.0085,2303.4109,91.1736,42.4692
92130,Caribbean,Puerto Rican,Latin American,96.4957,682.5797,10.9983,30.2791
92131,Caribbean,Puerto Rican,Latin American,,,,
92132,Caribbean,Puerto Rican,Latin American,79.7359,1211.1344,188.7805,10.4347
92133,Caribbean,Puerto Rican,Latin American,13.5709,4349.0946,544.3601,222.5182
92134,Caribbean,Puerto Rican,Latin American,66.4899,3275.6978,194.6633,247.2863
92135,Caribbean,Puerto Rican,Latin American,2.0089,961.3877,0.183,108.0481
92136,Caribbean,Puerto Rican,Latin American,507.5448,2679.6094,95.931,27.5038
92137,Caribbean,Puerto Rican,Latin American,88.735,4437.8873,42.6526,421.304
92138,Caribbean,Puerto Rican,Latin American,253.0357,7144.7994,64.0593,688.5976
92139,Caribbean,Puerto Rican,Latin American,147.9776,962.0229,63.1792,17.3923
92140,Caribbean,Puerto Rican,Latin American,796.6365,4555.3297,182.9546,77.7809
92141,Caribbean,Puerto Rican,Latin American,654.5343,9576.446,601.0464,542.1898
92142,Caribbean,Puerto Rican,Latin American,1.7584,735.7257,135.172,17.4352
92143,Caribbean,Puerto Rican,Latin American,285.2535,2719.4718,276.6388,52.6123
92144,Caribbean,Puerto Rican,Latin American,6.5964,1017.452,1.0459,109.3427
92145,Caribbean,Puerto Rican,Latin American,152.214,598.5,7.611,2.739
92146,Caribbean,Puerto Rican,Latin American,10.4718,107.589,1.1213,7.2763
92147,Caribbean,Puerto Rican,Latin American,26.3794,613.9334,86.253,16.6104
92148,Caribbean,Puerto Rican,Latin American,197.588,4315.6747,552.1176,139.5474
92149,Caribbean,Puerto Rican,Latin American,54.126,12423.265,273.4044,1234.7772
92150,Caribbean,Puerto Rican,Latin American,45.6888,2830.5518,98.4822,248.1057
92151,Caribbean,Puerto Rican,Latin American,9.7086,1242.7424,222.9351,34.0044
92152,Caribbean,Puerto Rican,Latin American,448.3266,2863.1102,43.8884,113.4441
92153,Caribbean,Puerto Rican,Latin American,630.839,4542.2238,39.6383,215.7096
92154,Caribbean,Puerto Rican,Latin American,19.063,1927.4716,236.7568,95.1065
92155,Caribbean,Puerto Rican,Latin American,0,2004.8761,0,226.7959
92156,Caribbean,Puerto Rican,Latin American,480.7008,2775.5479,107.7762,48.6655
92157,Caribbean,Puerto Rican,Latin American,22.2653,1197.1822,39.6424,109.5586
92158,Caribbean,Puerto Rican,Latin American,77.3333,3248.6414,158.0331,259.3236
92159,Caribbean,Puerto Rican,Latin American,117.7621,1257.9772,133.2781,28.3609
92160,Caribbean,Puerto Rican,Latin American,298.8462,2039.95,67.938,60.775
92161,Caribbean,Puerto Rican,Latin American,25.6603,957.707,53.4807,72.1827
92162,Caribbean,Puerto Rican,Latin American,53.3666,4185.92,93.3817,401.5138
92163,Caribbean,Puerto Rican,Latin American,221.4597,1409.035,70.295,31.3258
92164,Caribbean,Puerto Rican,Latin American,203.0124,1286.7979,73.0566,23.6071
92165,Caribbean,Puerto Rican,Latin American,520.9305,2575.574,96.9951,11.1352
92166,Caribbean,Puerto Rican,Latin American,13.2936,1575.3841,196.7276,78.5029
92167,Caribbean,Puerto Rican,Latin American,1077.068,5461.4684,13.6577,132.9909
92168,Caribbean,Puerto Rican,Latin American,23.7413,109.946,3.7365,1.893
92169,Caribbean,Puerto Rican,Latin American,422.1902,2563.8537,200.1204,12.8739
92170,Caribbean,Puerto Rican,Latin American,296.6446,1604.3796,114.091,1.7507
92171,Caribbean,Puerto Rican,Latin American,422.5938,2348.5683,140.4521,16.6809
92172,Caribbean,Puerto Rican,Latin American,148.0954,1509.531,119.1218,55.4664
92173,Caribbean,Puerto Rican,Latin American,148.1896,5306.3633,156.5404,452.6731
92174,Caribbean,Puerto Rican,Latin American,701.2192,5000.7171,336.7064,91.4796
92175,Caribbean,Puerto Rican,Latin American,158.2035,885.72,26.3886,18.5379
92176,Caribbean,Puerto Rican,Latin American,111.768,446.7875,4.5951,1.7991
92177,Caribbean,Puerto Rican,Latin American,47.1253,2185.7459,23.2267,228.5763
92178,Caribbean,Puerto Rican,Latin American,0,1017.454,88.0877,71.2424
92179,Caribbean,Puerto Rican,Latin American,262.0335,1209.5405,24.4437,5.072
92180,Caribbean,Puerto Rican,Latin American,68.7985,1687.7593,21.5802,149.4229
92181,Caribbean,Puerto Rican,Latin American,203.4104,2124.511,20.3351,149.107
92182,Caribbean,Puerto Rican,Latin American,641.4795,5659.9216,201.9872,247.0245
92183,Caribbean,Puerto Rican,Latin American,2.777,967.236,0.5342,108.042
92184,Caribbean,Puerto Rican,Latin American,89.6416,485.8237,8.0113,15.8571
92185,Caribbean,Puerto Rican,Latin American,35.0241,154.8045,6.291,1.7834
92186,Caribbean,Puerto Rican,Latin American,120.0097,1419.9024,34.9475,78.8661
92187,Caribbean,Puerto Rican,Latin American,4.1352,5148.3244,869.0833,158.2704
92188,Caribbean,Puerto Rican,Latin American,,,,
92189,Caribbean,Puerto Rican,Latin American,139.345,509.355,0.427,0.6338
92190,Caribbean,Puerto Rican,Latin American,360.4474,13693.2,312.1024,1216.4452
92191,Caribbean,Puerto Rican,Latin American,13.8346,57.833,0.4649,0.0907
92192,Caribbean,Puerto Rican,Latin American,498.7336,3022.1862,16.3597,99.3477
92193,Caribbean,Puerto Rican,Latin American,133.7656,512.7333,0.6776,0.1129
92194,Caribbean,Puerto Rican,Latin American,19.0286,432.596,3.0476,41.4854
92195,Caribbean,Puerto Rican,Latin American,0.9121,94.4603,5.6355,0.1502
92196,Caribbean,Puerto Rican,Latin American,7.0417,6042.5012,1023.7744,182.0188
92197,Caribbean,Puerto Rican,Latin American,11.1988,343.5992,5.8139,27.6343
92198,Caribbean,Puerto Rican,Latin American,,,,
92199,Caribbean,Puerto Rican,Latin American,28.7826,8261.3289,198.6072,817.2422
92200,Caribbean,Puerto Rican,Latin American,114.1662,1366.0954,125.5129,46.93
92201,Caribbean,Puerto Rican,Latin American,10.1828,2416.1063,111.4768,211.8665
92202,Caribbean,Puerto Rican,Latin American,18.6971,2642.1123,94.4946,253.6765
92203,Caribbean,Puerto Rican,Latin American,225.2135,2158.2947,47.9352,122.4217
92204,Caribbean,Puerto Rican,Latin American,1.9107,718.8226,98.3685,32.8363
92205,Caribbean,Puerto Rican,Latin American,95.7854,393.4507,8.084,2.2742
92206,Caribbean,Puerto Rican,Latin American,43.862,2014.9925,21.3014,210.5667
92207,Caribbean,Puerto Rican,Latin American,56.046,2298.1925,23.9654,237.3587
92208,Caribbean,Puerto Rican,Latin American,483.6088,3337.1244,18.7047,169.7895
92209,Caribbean,Puerto Rican,Latin American,0,2878.6732,510.9078,77.0668
92210,Caribbean,Puerto Rican,Latin American,16.9971,74.396,2.8539,0.4441
92211,Caribbean,Puerto Rican,Latin American,178.8158,1431.5948,41.9134,62.0423
92212,Caribbean,Puerto Rican,Latin American,153.4299,703.2599,25.6895,7.2083
92213,Caribbean,Puerto Rican,Latin American,89.4804,4119.3808,42.7013,421.4734
92214,Caribbean,Puerto Rican,Latin American,20.4653,839.6822,8.2424,85.7836
92215,Caribbean,Puerto Rican,Latin American,0.7824,1865.3006,216.1482,104.5241
92216,Caribbean,Puerto Rican,Latin American,153.5766,958.842,16.3444,31.5295
92217,Caribbean,Puerto Rican,Latin American,2.803,965.5565,0.3895,108.1659
92218,Caribbean,Puerto Rican,Latin American,1.0391,88.125,0.4379,9.4833
92219,Caribbean,Puerto Rican,Latin American,5.8967,116.2185,6.0069,0.2551
92220,Caribbean,Puerto Rican,Latin American,478.6543,6544.7205,351.4857,366.8885
92221,Caribbean,Puerto Rican,Latin American,60.008,521.5333,54.89,6.1253
92222,Caribbean,Puerto Rican,Latin American,907.5155,6079.4995,141.086,222.0316
92223,Caribbean,Puerto Rican,Latin American,0,477.36,0,54
92224,Caribbean,Puerto Rican,Latin American,238.1035,2971.7305,50.7739,227.9578
92225,Caribbean,Puerto Rican,Latin American,210.7607,1727.31,36.1829,85.5205
92226,Caribbean,Puerto Rican,Latin American,70.6499,648.5254,15.2738,40.2977
92227,Caribbean,Puerto Rican,Latin American,32.3787,159.752,7.3217,3.5207
92228,Caribbean,Puerto Rican,Latin American,12.4031,292.144,1.5701,20.5777
92229,Caribbean,Puerto Rican,Latin American,8.8731,1036.9902,105.923,66.8353
92230,Caribbean,Puerto Rican,Latin American,8.4966,7784.7541,1177.4282,306.897
92231,Caribbean,Puerto Rican,Latin American,31.5929,1481.9552,150.2357,80.7922
92232,Caribbean,Puerto Rican,Latin American,302.4985,2421.6756,152.0075,71.7066
92233,Caribbean,Puerto Rican,Latin American,282.828,1388.4138,29.546,14.1832
92234,Caribbean,Puerto Rican,Latin American,328.0226,1283.4888,4.2854,1.0343
92235,Caribbean,Puerto Rican,Latin American,345.5044,2201.652,165.9935,23.5489
92236,Caribbean,Puerto Rican,Latin American,510.9339,2837.8874,103.3837,41.2082
92237,Caribbean,Puerto Rican,Latin American,505.2065,3738.458,92.8123,157.5008
92238,Caribbean,Puerto Rican,Latin American,4.6654,432.9677,35.7448,28.5908
92239,Caribbean,Puerto Rican,Latin American,42.5749,1880.1804,27.2659,189.6107
92240,Caribbean,Puerto Rican,Latin American,112.0392,1497.088,37.9512,102.9352
92241,Caribbean,Cuban,Latin American,152.6638,1764.7438,49.3192,113.0326
92242,Caribbean,Cuban,Latin American,35.9734,694.625,63.0083,33.4471
92243,Caribbean,Cuban,Latin American,629.3965,4341.2232,208.0334,120.8827
92244,Caribbean,Cuban,Latin American,20.6267,784.3279,12.0641,75.6129
92245,Caribbean,Cuban,Latin American,123.7832,1072.1007,0.5976,0.4992
92246,Caribbean,Cuban,Latin American,107.0508,957.3545,11.1295,56.7326
92247,Caribbean,Cuban,Latin American,328.6492,2166.7143,148.964,34.2284
92248,Caribbean,Cuban,Latin American,122.5715,2498.1987,362.0639,55.9218
92249,Caribbean,Cuban,Latin American,30.2159,2427.5868,411.9583,62.258
92250,Caribbean,Cuban,Latin American,70.4233,709.5,11.3681,37.6759
92251,Caribbean,Cuban,Latin American,278.5986,1511.6011,91.5158,7.3143
92252,Caribbean,Cuban,Latin American,39.1621,190.91,8.2183,3.4074
92253,Caribbean,Cuban,Latin American,2.2954,9.177,0,0
92254,Caribbean,Cuban,Latin American,123.6668,2265.7361,368.4747,25.2132
92255,Caribbean,Cuban,Latin American,2.5628,0,0,0
92256,Caribbean,Cuban,Latin American,18.489,5210.208,271.3367,446.5306
92257,Caribbean,Cuban,Latin American,10.4508,476.58,27.8998,35.5374
92258,Caribbean,Cuban,Latin American,54.4026,1334.5768,58.912,100.1563
92259,Caribbean,Cuban,Latin American,761.7952,4080.8348,151.7264,47.0109
92260,Caribbean,Cuban,Latin American,233.3425,1693.7301,72.0576,59.1541
92261,Caribbean,Cuban,Latin American,288.1254,1569.2872,98.8994,6.6925
92262,Caribbean,Cuban,Latin American,103.6258,788.745,6.4897,44.0092
92263,Caribbean,Cuban,Latin American,137.4493,1216.414,48.0712,66.4405
92264,Caribbean,Cuban,Latin American,217.3455,1057.5,17.8245,24.57
92265,Caribbean,Cuban,Latin American,899.2979,6797.108,303.8484,218.1738
92266,Caribbean,Cuban,Latin American,322.2271,1790.121,39.6425,36.8724
92267,Caribbean,Cuban,Latin American,505.6432,5379.8372,217.9158,270.295
92268,Caribbean,Cuban,Latin American,350.386,1932.88,113.4393,14.4465
92269,Caribbean,Cuban,Latin American,24.4812,100.2715,0.4593,0.2041
92270,Caribbean,Cuban,Latin American,251.4193,1488.465,44.186,34.7916
92271,Caribbean,Cuban,Latin American,24.6164,3367.5492,370.9029,188.166
92272,Caribbean,Cuban,Latin American,14.4435,1625.6496,190.3677,84.4554
92273,Caribbean,Cuban,Latin American,858.3036,4003.31,62.9369,37.3034
92274,Caribbean,Cuban,Latin American,17.7223,627.33,69.3005,28.86
92275,Caribbean,Cuban,Latin American,12.6122,280.63,1.1454,27.1771
92276,Caribbean,Cuban,Latin American,73.364,1633.7098,125.1841,92.4396
92277,Caribbean,Cuban,Latin American,45.8454,3255.3841,161.7388,273.5526
92278,Caribbean,Cuban,Latin American,34.2495,2391.3828,24.9898,243.8975
92279,Caribbean,Cuban,Latin American,269.835,1473.2993,54.7313,31.9943
92280,Caribbean,Cuban,Latin American,73.1014,1184.8688,109.4597,54.5183
92281,Caribbean,Cuban,Latin American,350.4582,3483.8854,438.7202,27.3952
92282,Caribbean,Cuban,Latin American,36.8339,440.391,13.9098,28.9215
92283,Caribbean,Cuban,Latin American,409.5315,3857.7899,156.3767,175.2294
92284,Caribbean,Cuban,Latin American,3.9672,855.4,1.6216,92.86
92285,Caribbean,Cuban,Latin American,76.2948,1501.9819,124.9946,81.9153
92286,Caribbean,Cuban,Latin American,987.2746,4873.2754,184.5929,19.0004
92287,Caribbean,Cuban,Latin American,3.972,12.1358,0.2498,0.0449
92288,Caribbean,Cuban,Latin American,53.7885,1066.5419,139.2567,31.2343
92289,Caribbean,Cuban,Latin American,367.1118,2332.196,54.2653,70.0121
92290,Caribbean,Cuban,Latin American,4.7936,786.24,57.2992,59.6288
92291,Caribbean,Cuban,Latin American,90.447,739.5787,13.2315,38.0466
92292,Caribbean,Cuban,Latin American,11.2508,132.159,1.5434,9.6209
92293,Caribbean,Cuban,Latin American,234.9394,923.1912,11.0711,4.9038
92294,Caribbean,Cuban,Latin American,715.9908,4496.5015,216.8898,110.1781
92295,Caribbean,Cuban,Latin American,2.9893,71.045,2.3074,5.5991
92296,Caribbean,Cuban,Latin American,167.5206,1350.72,21.2208,67.08
92297,Caribbean,Cuban,Latin American,3.7677,13.5062,0.0635,0.0106
92298,Caribbean,Cuban,Latin American,278.7216,1598.7433,36.5611,47.2187
92299,Caribbean,Cuban,Latin American,6.4146,861.4496,91.3735,50.0159
92300,Caribbean,Cuban,Latin American,605.1801,3384.8746,202.0874,25.5268
92301,Caribbean,Cuban,Latin American,68.4138,351.5195,19.4294,3.3466
92302,Caribbean,Cuban,Latin American,17.33,552.095,2.2674,54.2164
92303,Caribbean,Cuban,Latin American,21.6272,2728.387,299.1895,154.8987
92304,Caribbean,Cuban,Latin American,399.6371,2381.1065,129.0406,35.9424
92305,Caribbean,Cuban,Latin American,29.8305,1009.2028,76.6323,66.0205
92306,Caribbean,Cuban,Latin American,17.7168,9911.0687,1136.9271,557.8099
92307,Caribbean,Cuban,Latin American,72.6346,2086.1062,287.8644,66.1876
92308,Caribbean,Cuban,Latin American,49.6236,2336.1667,288.0284,105.6156
92309,Caribbean,Cuban,Latin American,226.1914,2619.0876,252.6008,77.5297
92310,Caribbean,Cuban,Latin American,115.934,488.2,5.272,1.592
92311,Caribbean,Cuban,Latin American,344.9118,1685.745,27.6618,30.9396
92312,Caribbean,Cuban,Latin American,112.2266,1108.2069,117.564,25.8544
92313,Caribbean,Cuban,Latin American,336.2468,1676.8855,54.0509,13.2347
92314,Caribbean,Cuban,Latin American,0.7246,502.4347,0.5702,55.4928
92315,Caribbean,Cuban,Latin American,141.2235,2342.5898,140.1673,133.6753
92316,Caribbean,Cuban,Latin American,24.1766,1416.9515,189.3559,59.9622
92317,Caribbean,Cuban,Latin American,19.3532,565.2825,2.5399,55.5809
92318,Caribbean,Cuban,Latin American,13.0114,411.9173,1.5825,40.7942
